timestamp,direction,edge_id,sweep_id,entry,SL,TP1,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,reason_tags,filled,exit_reason,result_R
2025-06-13 00:40:00,long,L:103500.0@20,SWL:103150.0,103500.0,103105.21,107784.6,38.14396135265639,0.8814244250948721,10.852858481724653,0.5010000000000097,0.8001666666666764,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2097
2025-06-17 14:10:00,long,L:105140.7@20,SWL:104922.2,105140.7,104899.08357142856,106618.1,22.980294840288593,1.0452152149059295,6.114650434720835,0.4991655850176073,0.9530873354348178,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3481
2025-06-18 17:40:00,long,L:103750.0@20,SWL:103538.0,103750.0,103514.40142857142,105300.0,22.708296041308724,0.9983594648586701,6.578987260412504,0.6924735397883279,0.9792238337906873,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-06-21 23:40:00,long,L:101020.0@20,SWL:100800.0,101020.0,100778.47428571428,103346.6,23.908702661425004,1.122033448367404,9.632928762391444,0.6827398615232325,0.8528684470820949,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,9.2983
2025-06-23 00:55:00,short,H:101196.9@20,SWH:101580.6,101196.9,101603.12142857144,98115.4,40.141687005377,1.8037107516651392,7.585764273531046,1.0,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-06-23 16:40:00,long,L:100133.5@20,SWL:99547.6,100133.5,99517.53928571429,102596.5,61.51395030491424,2.0490554829511733,3.9986316381494724,0.4021209166260496,0.8547050219405193,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,3.8686
2025-06-26 03:10:00,short,H:108000.0@20,SWH:108249.9,108000.0,108267.88214285714,107022.6,24.80390211640177,1.4897120158887491,3.6486194621835586,0.6651497914296401,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,3.3261
2025-06-26 15:40:00,long,L:106741.2@20,SWL:106500.0,106741.2,106477.59642857143,107724.5,24.695578785751717,1.176614060258235,3.7302226015798112,0.9841748304446225,0.9996232102487141,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-07-02 01:25:00,long,L:105304.5@20,SWL:105010.0,105304.5,104998.00071428572,106066.1,29.106000761057583,2.5543127567116826,2.484834502061371,0.6064705882353284,0.6064705882353284,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-07-20 22:25:00,long,L:116800.0@20,SWL:116370.1,116800.0,116343.68357142858,118549.4,39.068187377689696,1.727396371305705,3.833743188858705,0.4397918145256576,0.8216229004021546,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-07-22 14:10:00,long,L:117837.7@20,SWL:117522.0,117837.7,117485.735,119582.3,29.868624387610797,0.970536329794557,4.9567428579546915,0.9049241778837926,0.9050945646617886,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-07-23 13:55:00,long,L:117557.9@20,SWL:117259.7,117557.9,117232.55785714285,118615.3,27.675055683807344,1.198660491065557,3.250116909890467,0.5955265610438201,0.9095992544268672,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,2.961
2025-07-24 07:10:00,long,L:117336.6@20,SWL:117050.2,117336.6,117029.30428571429,119265.4,26.18924651691965,1.4706159841389634,6.276690205339525,0.6553362573099556,0.9289108187134606,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-07-25 03:10:00,long,L:116300.0@20,SWL:115796.0,116300.0,115771.85214285714,118588.3,45.4125414568237,2.187141716212622,4.3326882217777065,0.5546063651591387,0.8994974874371859,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.1762
2025-07-31 13:40:00,long,L:118063.9@20,SWL:117783.3,118063.9,117764.83285714286,118728.0,25.330955766931027,1.6194554034191708,2.220571586886908,0.9237103007897919,0.9729457234078449,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-08-01 14:10:00,long,L:114121.0@20,SWL:113871.1,114121.0,113838.705,115956.0,24.736463928636994,0.8714153418737373,6.5002922474716565,0.9346031746031561,0.9347619047618955,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-08-01 18:25:00,long,L:113871.1@20,SWL:113632.4,113871.1,113602.0757142857,115859.0,23.62533476134876,0.8871578649833283,7.389295708830914,0.5517484987636662,0.783115506887999,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3386
2025-08-11 08:10:00,long,L:121432.3@20,SWL:121166.8,121432.3,121146.98214285714,122450.0,23.49604323914296,1.4397008469994788,3.566899072463022,0.5229725562750224,0.9901325932777933,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-08-22 15:55:00,short,H:116929.5@20,SWH:117266.9,116929.5,117297.5907142857,111625.9,31.479713355971178,1.199355319198415,14.408404760472928,0.8651943869335366,0.9997699562917155,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-08-25 13:50:00,long,L:110750.0@20,SWL:110532.2,110750.0,110506.34785714286,111789.9,22.000193485972297,0.9424833531345921,4.267969851632714,0.5953961930057573,0.9694555112881847,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-08-25 20:05:00,long,L:110601.7@20,SWL:110220.0,110601.7,110187.28642857143,112897.7,37.46900557844643,1.2667940348042337,5.54035909607215,0.32542168674699495,0.8439759036144578,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2135
2025-08-26 00:50:00,long,L:109130.1@20,SWL:108858.8,109130.1,108824.78214285715,111346.7,27.977419350193756,0.8975223097112913,7.259974967539635,0.3976487876561224,0.8362968405584001,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2859
2025-09-06 16:10:00,long,L:110285.2@20,SWL:110041.2,110285.2,110029.53357142858,110956.5,23.182297223147025,2.191471254515372,2.6256869302356316,0.5377833753148925,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3451
2025-09-10 13:55:00,short,H:113977.0@20,SWH:114287.9,113977.0,114317.515,112060.0,29.875764408608703,1.1498058416343155,5.629707942381403,0.9432341851696866,0.9436531210724874,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2678
2025-09-12 00:55:00,short,H:115980.0@20,SWH:116280.0,115980.0,116298.91928571429,114195.0,27.497782868968066,1.6856835428701016,5.597027461045795,0.7641535487434207,0.9030654515327112,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2909
2025-09-17 18:25:00,long,L:115325.5@20,SWL:114820.0,115325.5,114781.90928571428,116316.0,47.13534424613096,1.427095092542249,1.8221429725883462,0.4854456698607796,0.9068884469354557,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_conditional_sub2r,v11_1_clear",yes,SL,-1.1697
2025-10-09 14:55:00,long,L:121177.3@20,SWL:120666.9,121177.3,120620.12785714286,123740.1,45.97991066455081,1.1912478428857336,4.599655659125579,0.6548318206086469,0.8027229044313733,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.174
2025-10-11 07:25:00,long,L:110894.2@20,SWL:110604.0,110894.2,110570.54357142857,113300.1,29.186055589149536,0.9673968274301225,7.433499809100992,0.313315926892953,0.8761241659414057,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2741
2025-10-14 10:40:00,long,L:110270.3@20,SWL:109969.2,110270.3,109937.5607142857,113061.4,30.174878069099165,1.0516649734733516,8.388249058142554,0.7786695202425684,0.9835919386481236,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2651
2025-10-14 14:25:00,short,H:111838.4@20,SWH:112163.8,111838.4,112209.68357142857,109802.0,33.19821916520405,0.8091862945031703,5.484756549191241,0.42667898952556227,0.9996919285274004,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.241
2025-10-15 13:55:00,long,L:111100.0@20,SWL:110666.0,111100.0,110634.26714285715,113169.0,41.92014915777242,1.4676675820465346,4.442460883461756,0.5995721509140503,0.8901205756514968,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-10-16 12:10:00,short,H:111711.4@20,SWH:111960.0,111711.4,111982.51285714285,109403.5,24.269041220757796,1.204257884383516,8.512691077516488,0.6718689036285413,0.7861880608661636,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-10-16 16:40:00,long,L:107850.5@20,SWL:107503.3,107850.5,107450.20642857143,111960.0,37.11559718578685,0.7539398097698093,10.266215331247984,0.6804629266378819,0.6979207532365651,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2155
2025-10-20 08:40:00,short,H:111350.0@20,SWH:111650.0,111350.0,111667.10642857142,108607.6,28.478350118672992,1.853726669171978,8.64820058159845,0.45577573707102453,0.9797003383276736,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-10-20 16:55:00,long,L:110326.2@20,SWL:110050.0,110326.2,110015.92928571429,111649.0,28.123031001313443,0.9106668902911862,4.263373689796296,0.8204172876304093,0.8207898658718075,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2845
2025-10-28 02:55:00,long,L:113710.0@20,SWL:113477.5,113710.0,113458.92785714286,114602.6,22.080040705051573,1.3518749278873934,3.5551534704026877,0.5650867052023323,0.8742196531792042,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3623
2025-11-04 18:25:00,long,L:100585.0@20,SWL:100250.0,100585.0,100204.20071428572,104800.0,37.85845660031632,0.8314524555903805,11.068823283357116,0.6105751391465515,0.7888682745825549,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2113
2025-11-04 20:20:00,long,L:99980.0@20,SWL:99482.6,99980.0,99439.17357142858,104800.0,54.09346154945238,1.2453854630985004,8.912286355405874,0.3365711996795456,0.6634288003204545,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,body_not_aligned,v11_normal_Aplus,v11_1_clear",yes,SL,-1.1479
2025-11-07 17:40:00,short,H:102457.2@20,SWH:102688.0,102457.2,102724.46928571428,99200.0,26.085944737342313,0.7328613118671237,12.186959647439698,0.8761589403973381,0.8761589403973381,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3067
2025-11-09 20:10:00,short,H:104780.0@20,SWH:105036.5,104780.0,105057.53571428571,102922.0,26.487470346030744,1.3193548387096643,6.694633895251677,0.7988545246277139,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-11-13 03:20:00,long,L:101243.3@20,SWL:100850.0,101243.3,100825.81,102581.7,41.23630897056943,1.725878462174456,3.2058252892284305,0.4647584973166334,0.9998807394156162,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-11-18 02:25:00,long,L:91103.4@20,SWL:90700.0,91103.4,90668.78142857143,92370.9,47.706075890534,1.3921795634466474,2.916350297305052,0.7406181015452566,0.7718910963944101,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-11-18 03:40:00,long,L:89989.3@20,SWL:89666.1,89989.3,89625.41357142858,92370.9,40.43663286317624,0.8943680764031373,6.544899213059104,0.901484751203841,0.9184390048154066,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-11-19 05:55:00,long,L:90302.0@20,SWL:89966.0,90302.0,89942.07,92835.9,39.85847489535038,1.5040952778938292,7.039979996110476,0.6477884390358086,0.7900772291130436,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2007
2025-11-20 09:55:00,long,L:91640.2@20,SWL:91388.5,91640.2,91372.25071428572,93150.0,29.23927334447938,1.6489911644467325,5.634648347635298,0.846526655896605,0.8521809369951668,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2736
2025-11-21 07:25:00,long,L:85288.0@20,SWL:85101.0,85288.0,85080.185,86763.8,24.366264890723468,0.9983905837136773,7.101508553280497,0.320605187319878,0.6775936599423699,2.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,body_not_aligned,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3283
2025-11-23 14:10:00,short,H:86899.0@20,SWH:87178.9,86899.0,87201.46071428571,85777.9,34.80600631603505,1.3406522083267318,3.7065970787233633,0.841086245913981,0.8413376917274228,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2298
2025-11-24 16:55:00,short,H:87487.8@20,SWH:87678.7,87487.8,87706.88428571429,85226.4,25.041695609477575,0.7773277915758562,10.322054786481457,0.6409756097560692,0.7580487804877765,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-11-28 16:35:00,long,L:91052.6@20,SWL:90878.1,91052.6,90851.08,93080.0,22.13226201118958,0.7458179126573082,10.060539896784206,0.3861797053330734,0.9311060385972245,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3615
2025-12-01 12:55:00,long,L:85350.0@20,SWL:84700.1,85350.0,84673.40857142858,86886.0,79.27257511088744,2.534864054806233,2.2702031612241336,0.7840117836100666,0.8905998928762764,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.1009
2025-12-03 02:10:00,short,H:92465.6@20,SWH:92666.0,92465.6,92691.21642857142,90904.3,24.4000394277892,0.8947199954677593,6.9201520912550745,0.7846188041786911,0.8250722382751822,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3279
2025-12-03 22:55:00,short,H:93779.8@20,SWH:94185.0,93779.8,94210.10642857142,92315.3,45.88476714296904,1.7139292725255133,3.4033886150899724,0.30838709677421233,0.9219354838709771,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,3.229
2025-12-09 05:25:00,long,L:89653.5@20,SWL:89368.9,89653.5,89350.94499999999,90810.8,33.74714874489089,1.6850737956001556,3.825089653120834,0.5796019900498656,0.8955223880597664,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-12-10 00:55:00,long,L:92199.0@20,SWL:91999.3,92199.0,91981.76642857143,93915.5,23.561380430218634,1.238957917464465,7.901633199288407,0.8621372031662574,0.996701846965699,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3395
2025-12-11 21:40:00,short,H:93254.7@20,SWH:93547.3,93254.7,93584.51214285714,89422.0,35.36681184510236,0.8863024742307727,11.620857761019657,0.6840654291490408,0.80297739386143,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-12-16 13:35:00,short,H:87530.2@20,SWH:87776.3,87530.2,87799.77785714286,86038.5,30.798268156918105,1.1482217286805547,5.5334663455294315,0.514083775075359,0.9814988046980534,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2025-12-18 02:25:00,short,H:86510.0@20,SWH:86836.2,86510.0,86854.29928571428,85663.0,39.798784616146314,1.9022810687082867,2.460069001429433,0.6804473059979632,1.0,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.201
2025-12-18 14:05:00,short,H:89173.9@20,SWH:89447.9,89173.9,89488.22785714285,86755.0,35.24886285593125,0.7794310915885763,7.69546810768565,0.33245341614907736,0.667391304347808,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,body_not_aligned,v11_normal_Aplus,v11_1_clear",yes,TP1,7.4685
2026-01-02 14:40:00,long,L:88680.0@20,SWL:88401.2,88680.0,88380.11714285714,89900.0,33.81628970938885,1.4224014094050736,4.068255223468168,0.721656976744186,0.8768895348837251,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-01-06 18:10:00,long,L:91480.2@20,SWL:91209.0,91480.2,91179.53928571429,94415.4,32.86620648902277,1.0205479452054582,9.762499257587582,0.32359494924486004,0.8261946026244167,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-01-08 07:10:00,long,L:89828.4@20,SWL:89588.1,89828.4,89565.97928571429,91440.5,29.213557659460136,1.1863121185701484,6.143188827101762,0.3399113975030517,0.6137736608941077,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-01-09 15:40:00,short,H:91700.0@20,SWH:91999.0,91700.0,92039.85214285714,89800.0,37.06130238354856,0.831907750948538,5.5906665293520925,0.5808219178082391,0.9527397260274039,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2159
2026-01-15 14:50:00,long,L:95765.6@20,SWL:95550.0,95765.6,95525.30928571429,97155.0,25.09154793430154,0.9732027656435275,5.7821626779466175,0.4150749640583451,0.8874512220168638,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-01-16 15:40:00,long,L:94637.7@20,SWL:94337.9,94637.7,94303.76714285713,95763.0,35.285394419228616,0.9783325660235382,3.369839103669205,0.43804243008677873,0.8811475409836004,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2267
2026-01-25 16:25:00,long,L:87825.0@20,SWL:87511.6,87825.0,87493.47928571429,88947.1,37.74787523890814,1.8295123970199905,3.384705545225627,0.6058242329693325,0.9791991679667182,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2119
2026-01-26 17:35:00,long,L:87159.6@20,SWL:86960.0,87159.6,86935.36285714286,88834.1,25.727188153358846,0.910158877420887,7.46754074130681,0.37435645991664446,0.6256435400833555,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,body_not_aligned,v11_normal_Aplus,v11_1_clear",no,,
2026-01-31 16:20:00,long,L:80668.6@20,SWL:80430.6,80668.6,80398.61571428573,83115.3,33.46832419482666,0.8441154138192631,9.062379291916661,0.3559980573093775,0.7852517403270162,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.239
2026-03-02 16:55:00,short,H:69842.0@20,SWH:70100.0,69842.0,70139.09714285714,65234.4,42.53846437059873,0.7598947676117962,15.508732112633085,0.9074682949741775,0.9718177548144661,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-03 14:55:00,long,L:66336.2@20,SWL:66080.0,66336.2,66044.25785714286,68000.0,44.00947640310069,0.8168008953016486,5.699074425216475,0.9200584048183935,0.9642270487315103,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-09 03:25:00,short,H:67428.2@20,SWH:67646.0,67428.2,67672.01,65569.2,36.1584618898321,0.9373702422145216,7.624789795332504,0.8745426032409814,0.9395365046175337,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
2026-03-09 13:40:00,short,H:68760.9@20,SWH:68995.0,68760.9,69018.06857142856,67301.0,37.40040799765135,1.1148005945008657,5.676821206768212,0.9455692001327296,0.9671423830069411,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2139
2026-03-10 15:10:00,short,H:71499.9@20,SWH:71748.1,71499.9,71787.35500000001,69184.8,40.203552732243864,0.7322761431665156,8.053782331146998,0.9549479571228615,0.9552586608668597,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,TP1,7.8548
2026-03-13 00:40:00,short,H:71726.0@20,SWH:71979.2,71726.0,72005.04714285715,69974.7,38.90460124043544,1.0796053722434156,6.276000470990476,0.6578859619872711,0.7692564188062366,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",no,,
2026-03-13 22:10:00,long,L:70811.0@20,SWL:70638.0,70811.0,70623.15571428572,72215.1,26.52755726006976,1.2654316235202907,7.47480816177559,0.5014218009478121,0.9706161137440207,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3016
2026-03-15 02:55:00,short,H:71385.0@20,SWH:71599.9,71385.0,71614.78428571428,70661.9,32.18943555568849,1.5438045877723354,3.146864450509556,0.8147520135650778,0.8757948283170681,1.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,weak_retest,v11_normal_Aplus,v11_1_clear",yes,SL,-1.2485
2026-03-16 12:40:00,short,H:73867.6@20,SWH:74043.0,73867.6,74059.88428571429,72841.9,26.030937205795542,1.1388357729080079,5.334289259207133,0.4962085308056734,0.7644549763033314,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",yes,SL,-1.3073
2026-03-17 15:10:00,short,H:74388.0@20,SWH:74856.2,74388.0,74880.68285714285,73330.3,66.23149663156002,2.012358501575408,2.146817135334845,0.8447575182877215,0.9254944459496083,0.0,PASS,PASS,PASS,fresh,clear,"v10_1_pass,v11_normal_Aplus,v11_1_clear",no,,
