timestamp,decision,setup_family,direction,h1_context,m15_zone,edge_id,sweep_id,entry,SL,TP1,R_abs,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,opposite_wick_ratio,entry_edge_dist_band,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,setup_id,reason_tags
2025-05-01 00:05:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:10:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:15:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:20:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:25:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:30:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:35:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:40:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:45:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:50:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 00:55:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:00:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:05:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:10:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:15:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:20:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:25:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:30:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:35:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:40:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:45:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:50:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 01:55:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:00:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:05:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:10:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:15:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:20:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:25:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:30:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:35:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:40:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:45:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:50:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 02:55:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:00:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:05:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:10:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:15:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:20:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:25:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:30:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:35:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:40:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:45:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:50:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 03:55:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:00:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:05:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:10:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:15:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:20:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:25:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:30:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:35:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:40:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:45:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:50:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 04:55:00,WATCH,SRR-1,,unclear,unclear,,,,,,,,,,,,,,,,,,,clear,,m15_range_insufficient
2025-05-01 05:00:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:05:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:10:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:15:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:20:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:25:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:30:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:35:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:40:00,WATCH,SRR-1,,unclear,upper_edge,H:94978.1@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:45:00,WATCH,SRR-1,,unclear,upper_edge,H:95118.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 05:50:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95118.2@20,SWH:95140.0,95118.2,95148.90285714286,94239.2,30.702857142867288,3.2278635574335186,0.34486521181012436,28.62925739809216,0.3882082695252284,0.9150076569678,0.08499234303220005,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95118.2@20|SWH:95140.0,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-05-01 05:55:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95118.2@20,SWH:95140.0,95118.2,95149.13785714285,94239.2,30.937857142853318,3.2525696599445024,0.3385679668568322,28.41179322605574,0.336772983114556,0.6369606003752321,0.026266416510211894,0.0,1.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95118.2@20|SWH:95140.0,"v10_1_pass,body_not_aligned,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-05-01 06:00:00,WATCH,SRR-1,,unclear,upper_edge,H:95140.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 06:05:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95140.0@20,SWH:95146.2,95140.0,95156.17357142858,94343.4,16.173571428575087,1.6999759752548966,0.16216429134143862,49.2531908315928,0.5623700623701399,1.0,0.0,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95140.0@20|SWH:95146.2,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-05-01 06:10:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95140.0@20,SWH:95146.2,95140.0,95156.16,94343.4,16.160000000003492,1.698549505991538,0.1622489959839698,49.294554455435254,0.34598540145981155,0.47153284671537093,0.528467153284629,0.0,2.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95140.0@20|SWH:95146.2,"v10_1_pass,weak_close_strength,opposite_wick_high,v11_quality_fail,r_abs_bps_low,r_abs_atr_low,close_strength_low"
2025-05-01 06:15:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 06:20:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 06:25:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 06:30:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 06:35:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 06:40:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 06:45:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 06:50:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 06:55:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:00:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:05:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:10:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:15:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:20:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:25:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:30:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:35:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:40:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:45:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:50:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 07:55:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:00:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:05:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:10:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:15:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:20:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:25:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 08:30:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 08:35:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 08:40:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 08:45:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 08:50:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 08:55:00,WATCH,SRR-1,,unclear,upper_edge,H:95146.2@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:00:00,WATCH,SRR-1,,unclear,upper_edge,H:95174.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:05:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95174.9@20,SWH:95180.9,95174.9,95187.59285714285,94660.2,12.692857142857974,1.333634933460185,0.1896478121665012,40.55036578502806,0.4934426229509151,0.7868852459016393,0.21311475409836064,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95174.9@20|SWH:95180.9,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-05-01 09:10:00,CANCEL,SRR-1,short,unclear,upper_edge,H:95174.9@20,SWH:95180.9,95174.9,95187.48642857143,94660.2,12.586428571434226,1.3224525133658378,0.19109641036772676,40.893252369313444,0.9358974358974,1.0,0.0,0.0,0.0,PASS,CANCEL,,,clear,BTCUSDT|short|H:95174.9@20|SWH:95180.9,"v10_1_pass,v11_quality_fail,r_abs_bps_low,r_abs_atr_low"
2025-05-01 09:15:00,WATCH,SRR-1,,unclear,upper_edge,H:95180.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:20:00,WATCH,SRR-1,,unclear,upper_edge,H:95180.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:25:00,WATCH,SRR-1,,unclear,upper_edge,H:95180.9@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:30:00,WATCH,SRR-1,,unclear,upper_edge,H:95301.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:35:00,WATCH,SRR-1,,unclear,upper_edge,H:95301.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:40:00,WATCH,SRR-1,,unclear,upper_edge,H:95301.5@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:45:00,WATCH,SRR-1,,unclear,upper_edge,H:95466.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:50:00,WATCH,SRR-1,,unclear,upper_edge,H:95466.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 09:55:00,WATCH,SRR-1,,unclear,upper_edge,H:95466.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:00:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 10:05:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 10:10:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 10:15:00,WATCH,SRR-1,,unclear,upper_edge,H:95789.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:20:00,WATCH,SRR-1,,unclear,upper_edge,H:95789.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:25:00,WATCH,SRR-1,,unclear,upper_edge,H:95789.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:30:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:35:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:40:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:45:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:50:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 10:55:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:00:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:05:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:10:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:15:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:20:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:25:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:30:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 11:35:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 11:40:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 11:45:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:50:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 11:55:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:00:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:05:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:10:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:15:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:20:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:25:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:30:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:35:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:40:00,WATCH,SRR-1,,unclear,upper_edge,H:96351.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:45:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:50:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 12:55:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:00:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:05:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:10:00,WATCH,SRR-1,,unclear,upper_edge,H:96414.8@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:15:00,WATCH,SRR-1,,unclear,upper_edge,H:96450.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:20:00,CANCEL,SRR-1,short,unclear,upper_edge,H:96450.0@20,SWH:96465.5,96450.0,96479.19428571429,94972.2,29.194285714285797,3.026882914907807,0.21318589609847463,50.61949500880794,0.1602836879433037,0.4085106382979136,0.5914893617020863,0.0,4.0,CANCEL,,,,clear,BTCUSDT|short|H:96450.0@20|SWH:96465.5,"v10_1_strict_cancel,weak_body_ratio,weak_close_strength,opposite_wick_high,weak_retest"
2025-05-01 13:25:00,WATCH,SRR-1,,unclear,upper_edge,H:96450.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:30:00,WATCH,SRR-1,,unclear,upper_edge,H:96712.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:35:00,WATCH,SRR-1,,unclear,upper_edge,H:96712.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:40:00,WATCH,SRR-1,,unclear,upper_edge,H:96712.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 13:45:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 13:50:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 13:55:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:00:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:05:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:10:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:15:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:20:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:25:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:30:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:35:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:40:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:45:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:50:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 14:55:00,CANCEL,SRR-1,,unclear,middle,,,,,,,,,,,,,,,,,,,clear,,range_middle
2025-05-01 15:00:00,WATCH,SRR-1,,unclear,upper_edge,H:96858.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:05:00,WATCH,SRR-1,,unclear,upper_edge,H:96858.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:10:00,WATCH,SRR-1,,unclear,upper_edge,H:96858.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:15:00,WATCH,SRR-1,,unclear,upper_edge,H:97388.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:20:00,WATCH,SRR-1,,unclear,upper_edge,H:97388.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:25:00,WATCH,SRR-1,,unclear,upper_edge,H:97388.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
2025-05-01 15:30:00,WATCH,SRR-1,,unclear,upper_edge,H:97388.0@20,,,,,,,,,,,,,,,,,,clear,,no_sweep_reclaim
