timestamp,decision,setup_family,direction,h1_context,m15_zone,edge_id,sweep_id,entry,SL,TP1,R_abs,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,opposite_wick_ratio,entry_edge_dist_band,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,setup_id,reason_tags
2025-05-29 04:55:00,WATCH,SRR-1,long,bearish,lower_edge,L:107272.0@20,SWL:106877.4,107272.0,106860.24714285713,108450.0,411.7528571428702,38.384001150614345,2.40049138002837,2.8609394678499025,0.8600451467268623,0.8600451467268623,0.1399548532731377,0.0,0.0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:107272.0@20|SWL:106877.4,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch"
2025-06-23 13:40:00,WATCH,SRR-1,long,bullish,lower_edge,L:101045.6@20,SWL:100749.8,101045.6,100730.25,101888.0,315.3500000000058,31.208682020791187,1.6130434782608907,2.6713175836371605,0.8917361637604334,0.9557240333586094,0.044275966641390586,0.0,0.0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:101045.6@20|SWL:100749.8,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch"
2025-08-25 13:55:00,WATCH,SRR-1,long,bearish,lower_edge,L:110750.0@20,SWL:110532.2,110750.0,110504.88214285714,111789.9,245.11785714286088,22.13253789100324,0.8972806902863292,4.242448967697666,0.33005893909624,0.7316867808026802,0.26831321919731976,0.0,0.0,PASS,PASS,WATCH,duplicate,clear,BTCUSDT|long|L:110750.0@20|SWL:110532.2,"v10_1_pass,v11_normal_Aplus,active_setup_exists,same_edge_same_sweep_reentry,duplicate_promotion_candidate"
2025-08-26 01:10:00,WATCH,SRR-1,long,bearish,lower_edge,L:108858.8@20,SWL:108559.7,108858.8,108515.59214285715,111050.0,343.2078571428574,31.527800889120343,0.7781104759437111,6.384469220027001,0.8048339733453597,0.8852496046984341,0.11475039530156594,0.0,0.0,PASS,PASS,WATCH,fresh,active,BTCUSDT|long|L:108858.8@20|SWL:108559.7,"v10_1_pass,v11_normal_Aplus,cooldown_active"
2025-10-14 06:55:00,WATCH,SRR-1,long,bearish,lower_edge,L:111750.0@20,SWL:111302.0,111750.0,111273.51642857143,114463.8,476.48357142857276,42.638350910834255,1.672836472151873,5.695474435484949,0.36717731421119004,0.7845501955671278,0.2154498044328722,0.0,0.0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:111750.0@20|SWL:111302.0,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch"
2025-11-13 03:25:00,WATCH,SRR-1,long,bearish,lower_edge,L:101243.3@20,SWL:100850.0,101243.3,100824.92857142857,102581.7,418.3714285714377,41.323369405327334,1.6687179487179646,3.199071228573296,0.5080443332141841,0.992134429746167,0.00786557025383308,0.0,0.0,PASS,PASS,WATCH,duplicate,clear,BTCUSDT|long|L:101243.3@20|SWL:100850.0,"v10_1_pass,v11_normal_Aplus,active_setup_exists,same_edge_same_sweep_reentry,duplicate_promotion_candidate"
2025-11-21 02:25:00,WATCH,SRR-1,long,bearish,lower_edge,L:86367.3@20,SWL:86136.0,86367.3,86105.64,88214.1,261.6600000000035,30.296188488004542,0.8618577075098941,7.058014216922641,0.5982717041800807,0.8122990353697888,0.1877009646302112,0.0,0.0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:86367.3@20|SWL:86136.0,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch"
2025-11-28 16:40:00,WATCH,SRR-1,long,bullish,lower_edge,L:91052.6@20,SWL:90878.1,91052.6,90851.17571428572,93080.0,201.42428571428172,22.121750033967366,0.7481137581577834,10.065320538735037,0.36146907216499274,0.7332474226804448,0.26675257731955515,0.0,0.0,PASS,PASS,WATCH,duplicate,clear,BTCUSDT|long|L:91052.6@20|SWL:90878.1,"v10_1_pass,v11_normal_Aplus,active_setup_exists,same_edge_same_sweep_reentry,duplicate_promotion_candidate"
2025-12-18 14:10:00,WATCH,SRR-1,short,bullish,upper_edge,H:89173.9@20,SWH:89447.9,89173.9,89490.60285714285,86755.0,316.70285714285274,35.51519639074356,0.7416432490298311,7.637758692239772,0.5009420631182495,1.0,0.0,0.0,0.0,PASS,PASS,WATCH,duplicate,clear,BTCUSDT|short|H:89173.9@20|SWH:89447.9,"v10_1_pass,v11_normal_Aplus,active_setup_exists,same_edge_same_sweep_reentry,duplicate_promotion_candidate"
2026-01-15 14:55:00,WATCH,SRR-1,long,bullish,lower_edge,L:95765.6@20,SWL:95550.0,95765.6,95523.85,97155.0,241.75,25.24392892646211,0.9244741873804935,5.747259565666988,0.8153676064124088,0.9742951907131325,0.02570480928686749,0.0,0.0,PASS,PASS,WATCH,duplicate,clear,BTCUSDT|long|L:95765.6@20|SWL:95550.0,"v10_1_pass,v11_normal_Aplus,active_setup_exists,same_edge_same_sweep_reentry,duplicate_promotion_candidate"
