timestamp,decision,setup_family,direction,h1_context,m15_zone,edge_id,sweep_id,entry,SL,TP1,R_abs,R_abs_bps,R_abs_ATR,TP1_R,body_ratio,acceptance_close_strength,opposite_wick_ratio,entry_edge_dist_band,acceptance_weakness_count,v10_1_result,v11_result,v11_1_result,duplicate_state,cooldown_state,setup_id,reason_tags,blocked_reason,expiry_time
2025-05-09 07:55:00,EXECUTE_CANDIDATE,SRR-1,short,unclear,upper_edge,H:104000.0@20,SWH:104373.0,104000.0,104396.20928571429,102327.9,396.2092857142852,38.097046703296655,1.7071153786969464,4.220244351379972,0.7171138317270307,0.8489189893201332,0.15108101067986685,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|short|H:104000.0@20|SWH:104373.0,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-05-09 08:25:00
2025-05-12 18:55:00,EXECUTE_CANDIDATE,SRR-1,long,unclear,lower_edge,L:101021.0@20,SWL:100678.0,101021.0,100639.32785714285,104620.1,381.67214285714726,37.78146552272767,0.9869433516189393,9.429821031887784,0.9415155349360247,0.9416561225924366,0.058343877407563374,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|long|L:101021.0@20|SWL:100678.0,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-05-12 19:25:00
2025-05-29 04:55:00,WATCH,SRR-1,long,unclear,lower_edge,L:107272.0@20,SWL:106877.4,107272.0,106860.24714285713,108450.0,411.7528571428702,38.384001150614345,2.40049138002837,2.8609394678499025,0.8600451467268623,0.8600451467268623,0.1399548532731377,0.0,0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:107272.0@20|SWL:106877.4,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch",stale_or_duplicate,
2025-05-29 14:40:00,EXECUTE_CANDIDATE,SRR-1,long,unclear,lower_edge,L:106882.0@20,SWL:106400.0,106882.0,106363.25214285715,108860.0,518.747857142851,48.53463231815002,1.4116411063813166,3.8130277990821755,0.9545844044558456,0.964153099114531,0.03584690088546901,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|long|L:106882.0@20|SWL:106400.0,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-05-29 15:10:00
2025-06-03 20:40:00,EXECUTE_CANDIDATE,SRR-1,long,unclear,lower_edge,L:105526.2@20,SWL:105300.1,105526.2,105284.43428571429,106698.5,241.76571428570605,22.910491829110313,1.5432792267006301,4.848909215533515,0.8054260279779767,0.8541754980924331,0.14582450190756688,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|long|L:105526.2@20|SWL:105300.1,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-06-03 21:10:00
2025-06-06 12:40:00,EXECUTE_CANDIDATE,SRR-1,short,unclear,upper_edge,H:103979.1@20,SWH:104293.8,103979.1,104308.13214285714,102997.3,329.0321428571333,31.644065283997772,2.295763767754747,2.983903005568375,0.49830717143740116,0.9252077562327214,0.07479224376727853,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|short|H:103979.1@20|SWH:104293.8,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-06-06 13:10:00
2025-06-18 17:40:00,EXECUTE_CANDIDATE,SRR-1,long,unclear,lower_edge,L:103750.0@20,SWL:103538.0,103750.0,103514.40142857142,105300.0,235.598571428578,22.708296041308724,0.9983594648586701,6.578987260412504,0.6924735397883279,0.9792238337906873,0.02077616620931268,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|long|L:103750.0@20|SWL:103538.0,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-06-18 18:10:00
2025-06-23 00:55:00,EXECUTE_CANDIDATE,SRR-1,short,unclear,upper_edge,H:101196.9@20,SWH:101580.6,101196.9,101603.12142857144,98115.4,406.22142857144354,40.141687005377,1.8037107516651392,7.585764273531046,1.0,1.0,0.0,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|short|H:101196.9@20|SWH:101580.6,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-06-23 01:25:00
2025-06-23 13:40:00,WATCH,SRR-1,long,unclear,lower_edge,L:101045.6@20,SWL:100749.8,101045.6,100730.25,101888.0,315.3500000000058,31.208682020791187,1.6130434782608907,2.6713175836371605,0.8917361637604334,0.9557240333586094,0.044275966641390586,0.0,0,PASS,PASS,WATCH,fresh,clear,BTCUSDT|long|L:101045.6@20|SWL:100749.8,"v10_1_pass,v11_normal_Aplus,late_reentry_after_prior_watch",stale_or_duplicate,
2025-06-26 15:40:00,EXECUTE_CANDIDATE,SRR-1,long,unclear,lower_edge,L:106741.2@20,SWL:106500.0,106741.2,106477.59642857143,107724.5,263.6035714285681,24.695578785751717,1.176614060258235,3.7302226015798112,0.9841748304446225,0.9996232102487141,0.0003767897512858743,0.0,0,PASS,PASS,PASS,fresh,clear,BTCUSDT|long|L:106741.2@20|SWL:106500.0,"v10_1_pass,v11_normal_Aplus,v11_1_clear",candidate_expired_no_fill,2025-06-26 16:10:00
